"Reporting starts","Reporting ends","Ad name","Ad delivery",Results,"Result indicator","Cost per results","Ad set budget","Ad set budget type","Amount spent (LKR)",Impressions,Reach,Ends,"Attribution setting",Bid,"Bid type","Last significant edit","Quality ranking","Engagement rate ranking","Conversion rate ranking","Ad set name"
2025-09-19,2026-04-07,,0,,,,0,0,832689.69,9539450,3315868,,"7-day click or 1-day view",0,0,0,-,-,-,
2025-09-19,2026-04-07,"Reach | Teddy | 2026 | January | IG | III",not_delivering,251270,reach,39.55458272,25000,Lifetime,9938.88,276732,251270,2026-02-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-05T02:30:07-0800,-,-,-,"Reach | Teddy | 2026 | January"
2025-09-19,2026-04-07,"Reach | Teddy | 2026 | January | IG | IV",not_delivering,8147,reach,39.65999755,25000,Lifetime,323.11,8377,8147,2026-02-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-05T02:30:07-0800,-,-,-,"Reach | Teddy | 2026 | January"
2025-09-19,2026-04-07,"Reach | Teddy | 2026 | January | Tamil | FB | I",inactive,47377,reach,43.9090698,5000,Lifetime,2080.28,52305,47377,2026-02-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-07T12:28:29-0800,-,-,-,"Reach | Teddy | 2026 | January | Tamil"
2025-09-19,2026-04-07,"Reach | Teddy | 2026 | January | Tamil | FB | II",inactive,50979,reach,40.31660095,5000,Lifetime,2055.3,54916,50979,2026-02-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-07T12:28:29-0800,-,-,-,"Reach | Teddy | 2026 | January | Tamil"
2025-09-19,2026-04-07,"Reach | Teddy | 2026 | January | Tamil | IG | I",inactive,15248,reach,37.04748164,5000,Lifetime,564.9,15929,15248,2026-02-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-07T12:28:29-0800,-,-,-,"Reach | Teddy | 2026 | January | Tamil"
2025-09-19,2026-04-07,"Reach | Teddy | 2026 | January | Tamil | IG | II",not_delivering,7457,reach,38.55706048,5000,Lifetime,287.52,7457,7457,2026-02-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-07T12:28:29-0800,-,-,-,"Reach | Teddy | 2026 | January | Tamil"
2025-09-19,2026-04-07,"Reach | Teddy | 2026 | February | FB | I",inactive,71888,reach,41.87959047,25000,Lifetime,3010.64,73145,71888,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-11T01:32:13-0800,-,-,-,"Reach | Teddy | 2026 | February"
2025-09-19,2026-04-07,"Reach | Teddy | 2026 | February | IG | I",inactive,45075,reach,45.01053799,25000,Lifetime,2028.85,49176,45075,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-11T01:32:13-0800,-,-,-,"Reach | Teddy | 2026 | February"
2025-09-19,2026-04-07,"Reach | Teddy | 2026 | February | FB | II",inactive,73969,reach,41.49197637,25000,Lifetime,3069.12,76719,73969,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-11T01:32:13-0800,-,-,-,"Reach | Teddy | 2026 | February"
2025-09-19,2026-04-07,"Reach | Teddy | 2026 | February | FB | III",inactive,67854,reach,39.96374569,25000,Lifetime,2711.7,72941,67854,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-11T01:32:13-0800,-,-,-,"Reach | Teddy | 2026 | February"
2025-09-19,2026-04-07,"Reach | Teddy | 2026 | February | IG | II",inactive,44807,reach,46.06266878,25000,Lifetime,2063.93,50267,44807,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-11T01:32:13-0800,-,-,-,"Reach | Teddy | 2026 | February"
2025-09-19,2026-04-07,"Reach | Teddy | 2026 | February | IG | III",inactive,50336,reach,42.03273999,25000,Lifetime,2115.76,52982,50336,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-11T01:32:13-0800,-,-,-,"Reach | Teddy | 2026 | February"
2025-09-19,2026-04-07,"Reach | Teddy | 2026 | February | FB | IV",not_delivering,39127,reach,36.57167685,25000,Lifetime,1430.94,40508,39127,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-11T01:32:13-0800,"Above average",-,-,"Reach | Teddy | 2026 | February"
2025-09-19,2026-04-07,"Reach | Teddy | 2026 | February | FB | V",not_delivering,20010,reach,38.94502749,25000,Lifetime,779.29,20237,20010,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-11T01:32:13-0800,"Above average",-,-,"Reach | Teddy | 2026 | February"
2025-09-19,2026-04-07,"Reach | Teddy | 2026 | February | IG | IV",not_delivering,162857,reach,43.05703777,25000,Lifetime,7012.14,190435,162857,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-11T01:32:13-0800,"Above average",-,-,"Reach | Teddy | 2026 | February"
2025-09-19,2026-04-07,"Reach | Teddy | 2026 | February | IG | V",not_delivering,18363,reach,42.32532811,25000,Lifetime,777.22,19165,18363,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-11T01:32:13-0800,"Above average",-,-,"Reach | Teddy | 2026 | February"
2025-09-19,2026-04-07,"Reach | Teddy | 2026 | February | Tamil | FB | I",not_delivering,156406,reach,55.93263686,10000,Lifetime,8748.2,210950,156406,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-09T23:00:03-0700,"Above average",-,-,"Reach | Teddy | 2026 | February | Tamil"
2025-09-19,2026-04-07,"Reach | Teddy | 2026 | February | Tamil | FB | II",not_delivering,10618,reach,39.48295348,10000,Lifetime,419.23,10660,10618,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-09T23:00:03-0700,"Above average",-,-,"Reach | Teddy | 2026 | February | Tamil"
2025-09-19,2026-04-07,"Reach | Teddy | 2026 | February | Tamil | IG | I",not_delivering,12832,reach,40.7146197,10000,Lifetime,522.45,12985,12832,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-09T23:00:03-0700,"Above average",-,-,"Reach | Teddy | 2026 | February | Tamil"
2025-09-19,2026-04-07,"Reach | Teddy | 2026 | February | Tamil | IG | II",not_delivering,7548,reach,41.0863805,10000,Lifetime,310.12,7716,7548,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-09T23:00:03-0700,Average,-,-,"Reach | Teddy | 2026 | February | Tamil"
2025-09-19,2026-04-07,"Reach | Teddy | March | Tamil | FB | I",not_delivering,27084,reach,50.95739182,14000,Lifetime,1380.13,30493,27084,2026-03-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-24T00:54:37-0700,"Above average",-,-,"Reach | Teddy | March | Tamil"
2025-09-19,2026-04-07,"Reach | Teddy | March | Tamil | IG | I",not_delivering,6677,reach,43.84004793,14000,Lifetime,292.72,6760,6677,2026-03-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-24T00:54:37-0700,"Above average",-,-,"Reach | Teddy | March | Tamil"
2025-09-19,2026-04-07,"Reach | Teddy | March | Sinhala | FB | I",not_delivering,47510,reach,45.83961271,7000,Lifetime,2177.84,51834,47510,2026-03-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-23T01:31:48-0700,Average,-,-,"Reach | Teddy | March | Sinhala"
2025-09-19,2026-04-07,"Reach | Teddy | March | Tamil | FB | II",not_delivering,37380,reach,49.53772071,14000,Lifetime,1851.72,39930,37380,2026-03-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-24T00:54:37-0700,"Above average",-,-,"Reach | Teddy | March | Tamil"
2025-09-19,2026-04-07,"Reach | Teddy | March | Tamil | IG | II",not_delivering,6638,reach,46.25489605,14000,Lifetime,307.04,6865,6638,2026-03-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-24T00:54:37-0700,"Above average",-,-,"Reach | Teddy | March | Tamil"
2025-09-19,2026-04-07,"Reach | Teddy | November | IG | V",not_delivering,98067,reach,33.57316936,57000,Lifetime,3292.42,106770,98067,2026-02-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-02T22:11:25-0800,-,-,-,"Reach | Teddy | November"
2025-09-19,2026-04-07,"Reach | Teddy | December | Christmas | FB | I",inactive,70606,reach,47.71195083,20000,Lifetime,3368.75,70899,70606,2025-12-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2025-12-26T09:26:28-0800,-,-,-,"Reach | Teddy | December | Christmas"
2025-09-19,2026-04-07,"Reach | Teddy | December | Christmas | FB | II",inactive,67850,reach,49.20648489,20000,Lifetime,3338.66,67850,67850,2025-12-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2025-12-26T09:26:28-0800,-,-,-,"Reach | Teddy | December | Christmas"
2025-09-19,2026-04-07,"Reach | Teddy | December | Christmas | IG | I",inactive,62595,reach,49.63719147,20000,Lifetime,3107.04,64261,62595,2025-12-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2025-12-26T09:26:28-0800,-,-,-,"Reach | Teddy | December | Christmas"
2025-09-19,2026-04-07,"Reach | Teddy | December | Christmas | IG | II",inactive,64875,reach,50.86134875,20000,Lifetime,3299.63,64875,64875,2025-12-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2025-12-26T09:26:28-0800,-,-,-,"Reach | Teddy | December | Christmas"
2025-09-19,2026-04-07,"Reach | Teddy | December | Tamil | FB | I",not_delivering,107280,reach,38.36530574,20000,Lifetime,4115.83,119091,107280,2026-02-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-27T19:58:36-0800,-,-,-,"Reach | Teddy | December | Tamil"
2025-09-19,2026-04-07,"Reach | Teddy | December | Tamil | IG | I",not_delivering,95794,reach,34.04691317,20000,Lifetime,3261.49,101164,95794,2026-02-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-27T19:58:36-0800,-,-,-,"Reach | Teddy | December | Tamil"
2025-09-19,2026-04-07,"Reach | Teddy | December | FB | I",not_delivering,223280,reach,36.38879434,40000,Lifetime,8124.89,252616,223280,2026-02-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-04T20:59:09-0800,-,-,-,"Reach | Teddy | December"
2025-09-19,2026-04-07,"Reach | Teddy | December | IG | I",not_delivering,131284,reach,31.26268243,40000,Lifetime,4104.29,142302,131284,2026-02-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-04T20:59:09-0800,-,-,-,"Reach | Teddy | December"
2025-09-19,2026-04-07,"Reach | Teddy | December | FB | II",not_delivering,161041,reach,34.68681888,40000,Lifetime,5586,181612,161041,2026-02-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-04T20:59:09-0800,-,-,-,"Reach | Teddy | December"
2025-09-19,2026-04-07,"Reach | Teddy | December | IG | II",not_delivering,116254,reach,26.72811258,40000,Lifetime,3107.25,121756,116254,2026-02-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-04T20:59:09-0800,-,-,-,"Reach | Teddy | December"
2025-09-19,2026-04-07,"Reach | Teddy | December | FB | III",not_delivering,136863,reach,26.69085144,40000,Lifetime,3652.99,140376,136863,2026-02-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-04T20:59:09-0800,-,-,-,"Reach | Teddy | December"
2025-09-19,2026-04-07,"Reach | Teddy | December | IG | III",not_delivering,310230,reach,38.42342778,40000,Lifetime,11920.1,342890,310230,2026-02-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-04T20:59:09-0800,-,-,-,"Reach | Teddy | December"
2025-09-19,2026-04-07,"Reach | Teddy | November | Tamil | FB | I",not_delivering,82160,reach,36.04564265,5000,Lifetime,2961.51,92051,82160,2026-01-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-05T20:22:06-0800,-,-,-,"Reach | Teddy | November | Tamil"
2025-09-19,2026-04-07,"Reach | Teddy | December | Tamil | IG | I",inactive,59671,reach,34.16215582,5000,Lifetime,2038.49,70759,59671,2026-01-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-05T20:22:06-0800,-,-,-,"Reach | Teddy | November | Tamil"
2025-09-19,2026-04-07,"Reach | Teddy | November | FB | VII",inactive,74911,reach,40.52782635,57000,Lifetime,3035.98,87600,74911,2026-02-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-02T22:11:25-0800,-,-,-,"Reach | Teddy | November"
2025-09-19,2026-04-07,"Reach | Teddy | December | FB | IV",not_delivering,75277,reach,46.55445887,40000,Lifetime,3504.48,80595,75277,2026-02-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-04T20:59:09-0800,-,-,-,"Reach | Teddy | December"
2025-09-19,2026-04-07,"Reach | Teddy | 2026 | January | FB | I",inactive,170481,reach,43.54620163,25000,Lifetime,7423.8,188801,170481,2026-02-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-05T02:30:07-0800,-,-,-,"Reach | Teddy | 2026 | January"
2025-09-19,2026-04-07,"Reach | Teddy | 2026 | January | IG | I",not_delivering,49313,reach,45.42777767,25000,Lifetime,2240.18,51899,49313,2026-02-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-05T02:30:07-0800,-,-,-,"Reach | Teddy | 2026 | January"
2025-09-19,2026-04-07,"Reach | Teddy | December | Tamil | FB | II",not_delivering,104084,reach,61.92181315,20000,Lifetime,6445.07,126213,104084,2026-02-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-27T19:58:36-0800,-,-,-,"Reach | Teddy | December | Tamil"
2025-09-19,2026-04-07,"Reach | Teddy | December | Tamil | IG | II",not_delivering,86275,reach,71.60370907,20000,Lifetime,6177.61,96926,86275,2026-02-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-27T19:58:36-0800,-,-,-,"Reach | Teddy | December | Tamil"
2025-09-19,2026-04-07,"Reach | Teddy | 2026 | January | FB | II",inactive,22474,reach,37.84862508,25000,Lifetime,850.61,22604,22474,2026-02-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-05T02:30:07-0800,-,-,-,"Reach | Teddy | 2026 | January"
2025-09-19,2026-04-07,"Reach | Teddy | 2026 | January | FB | III",not_delivering,,,,25000,Lifetime,0,0,0,2026-02-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-05T02:30:07-0800,-,-,-,"Reach | Teddy | 2026 | January"
2025-09-19,2026-04-07,"Reach | Teddy | 2026 | January | FB | IV",inactive,107795,reach,37.70193423,25000,Lifetime,4064.08,112799,107795,2026-02-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-05T02:30:07-0800,-,-,-,"Reach | Teddy | 2026 | January"
2025-09-19,2026-04-07,"Reach | Teddy | 2026 | January | IG | II",not_delivering,3919,reach,40.65833121,25000,Lifetime,159.34,3919,3919,2026-02-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-05T02:30:07-0800,-,-,-,"Reach | Teddy | 2026 | January"
2025-09-19,2026-04-07,"Reach | Teddy | September | Launch | I",not_delivering,379068,reach,79.53718066,30150,Lifetime,30150,679833,379068,2025-11-05,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2025-10-03T05:20:01-0700,-,-,-,"Reach | Teddy | September | Launch"
2025-09-19,2026-04-07,"Reach | Teddy | November | FB | I",inactive,91953,reach,40.63706459,57000,Lifetime,3736.7,105999,91953,2026-02-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-02T22:11:25-0800,-,-,-,"Reach | Teddy | November"
2025-09-19,2026-04-07,"Reach | Teddy | November | IG | I",not_delivering,60063,reach,39.83067779,57000,Lifetime,2392.35,63996,60063,2026-02-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-02T22:11:25-0800,-,-,-,"Reach | Teddy | November"
2025-09-19,2026-04-07,"Reach | Teddy | November | FB | II",not_delivering,78085,reach,36.77287571,57000,Lifetime,2871.41,79740,78085,2026-02-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-02T22:11:25-0800,-,-,-,"Reach | Teddy | November"
2025-09-19,2026-04-07,"Reach | Teddy | November | IG | II",not_delivering,73451,reach,40.3365509,57000,Lifetime,2962.76,78182,73451,2026-02-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-02T22:11:25-0800,-,-,-,"Reach | Teddy | November"
2025-09-19,2026-04-07,"Reach | Teddy | November | FB | III",not_delivering,77628,reach,40.65904055,57000,Lifetime,3156.28,80885,77628,2026-02-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-02T22:11:25-0800,-,-,-,"Reach | Teddy | November"
2025-09-19,2026-04-07,"Reach | Teddy | November | IG | III",inactive,89158,reach,39.35563831,57000,Lifetime,3508.87,92610,89158,2026-02-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-02T22:11:25-0800,-,-,-,"Reach | Teddy | November"
2025-09-19,2026-04-07,"Reach | Teddy | November | FB | IV",not_delivering,180357,reach,43.02572121,57000,Lifetime,7759.99,197958,180357,2026-02-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-02T22:11:25-0800,-,-,-,"Reach | Teddy | November"
2025-09-19,2026-04-07,"Reach | Teddy | November | IG | IV",not_delivering,150819,reach,46.00302349,57000,Lifetime,6938.13,169910,150819,2026-02-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-02T22:11:25-0800,-,-,-,"Reach | Teddy | November"
2025-09-19,2026-04-07,"Reach | Teddy | November | IG | VI",not_delivering,300625,reach,36.92008316,57000,Lifetime,11099.1,340734,300625,2026-02-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-02T22:11:25-0800,-,-,-,"Reach | Teddy | November"
2025-09-19,2026-04-07,"Reach | Teddy | November | FB | VI",inactive,109750,reach,28.94970387,57000,Lifetime,3177.23,113579,109750,2026-02-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-02T22:11:25-0800,-,-,-,"Reach | Teddy | November"
2025-09-19,2026-04-07,"Reach | Teddy | November | FB | V",inactive,99066,reach,30.97712636,57000,Lifetime,3068.78,109504,99066,2026-02-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-02T22:11:25-0800,-,-,-,"Reach | Teddy | November"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | March | Tamil | IG | II",not_delivering,141,actions:post_interaction_gross,8.30432624,4000,Lifetime,1170.91,3544,2442,2026-03-28,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-24T00:57:33-0700,Average,"Below average – bottom 35% of ads","Below average – bottom 35% of ads","Engagement | Teddy | 2026 | March | Tamil | IG"
2025-09-19,2026-04-07,"Engagement | Teddy | April | FB | I",inactive,2299,actions:post_interaction_gross,1.80344063,18000,Lifetime,4146.11,28725,19068,2026-04-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-29T21:41:20-0700,Average,"Above average","Below average – bottom 35% of ads","Engagement | Teddy | April | FB"
2025-09-19,2026-04-07,"Engagement | Teddy | April | IG | I",inactive,254,actions:post_interaction_gross,2.68838583,6000,Lifetime,682.85,3931,3315,2026-04-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-29T21:41:15-0700,Average,Average,"Below average – bottom 35% of ads","Engagement | Teddy | April | IG"
2025-09-19,2026-04-07,"Engagement | Teddy | April | FB | II",active,,,,18000,Lifetime,1.57,19,19,2026-04-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-29T21:41:20-0700,-,-,-,"Engagement | Teddy | April | FB"
2025-09-19,2026-04-07,"Engagement | Teddy | April | FB | III",inactive,401,actions:post_interaction_gross,1.50471322,18000,Lifetime,603.39,4764,3534,2026-04-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-29T21:41:20-0700,Average,"Above average","Below average – bottom 35% of ads","Engagement | Teddy | April | FB"
2025-09-19,2026-04-07,"Engagement | Teddy | April | FB | IV",active,124,actions:post_interaction_gross,4.05419355,18000,Lifetime,502.72,2947,2556,2026-04-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-29T21:41:20-0700,-,-,-,"Engagement | Teddy | April | FB"
2025-09-19,2026-04-07,"Engagement | Teddy | April | FB | V",inactive,124,actions:post_interaction_gross,6.45104839,18000,Lifetime,799.93,5417,4189,2026-04-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-29T21:41:20-0700,-,-,-,"Engagement | Teddy | April | FB"
2025-09-19,2026-04-07,"Engagement | Teddy | April | FB | VI",active,,,,18000,Lifetime,23.36,177,172,2026-04-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-29T21:41:20-0700,-,-,-,"Engagement | Teddy | April | FB"
2025-09-19,2026-04-07,"Engagement | Teddy | April | IG | II",inactive,245,actions:post_interaction_gross,1.73261224,6000,Lifetime,424.49,2730,2357,2026-04-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-29T21:41:15-0700,Average,Average,"Below average – bottom 35% of ads","Engagement | Teddy | April | IG"
2025-09-19,2026-04-07,"Engagement | Teddy | April | IG | III",inactive,1144,actions:post_interaction_gross,1.23254371,6000,Lifetime,1410.03,9597,7081,2026-04-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-29T21:41:15-0700,Average,"Above average","Below average – bottom 35% of ads","Engagement | Teddy | April | IG"
2025-09-19,2026-04-07,"Engagement | Teddy | April | IG | IV",active,12,actions:post_interaction_gross,2.27333333,6000,Lifetime,27.28,185,177,2026-04-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-29T21:41:15-0700,-,-,-,"Engagement | Teddy | April | IG"
2025-09-19,2026-04-07,"Engagement | Teddy | April | IG | V",inactive,122,actions:post_interaction_gross,5.4597541,6000,Lifetime,666.09,4274,3414,2026-04-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-29T21:41:15-0700,-,-,-,"Engagement | Teddy | April | IG"
2025-09-19,2026-04-07,"Engagement | Teddy | April | IG | VI",active,44,actions:post_interaction_gross,7.21909091,6000,Lifetime,317.64,1967,1744,2026-04-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-29T21:41:15-0700,-,-,-,"Engagement | Teddy | April | IG"
2025-09-19,2026-04-07,"EnEngagement | Teddy | 2026 | February | IG | III",inactive,170,actions:post_interaction_gross,11.86252941,10000,Lifetime,2016.63,7437,4317,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-11T01:17:16-0800,-,-,-,"Engagement | Teddy | 2026 | February | IG"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | March | Women’s Day | FB",not_delivering,796,actions:post_interaction_gross,3.32606784,5000,Lifetime,2647.55,15019,11136,2026-03-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-07T20:59:57-0800,Average,Average,"Below average – bottom 20% of ads","Engagement | Teddy | 2026 | March | Women’s Day"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | March | Women’s Day |  IG",inactive,522,actions:post_interaction_gross,4.23482759,5000,Lifetime,2210.58,11137,9145,2026-03-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-07T20:59:57-0800,"Below average – bottom 35% of ads",Average,"Below average – bottom 20% of ads","Engagement | Teddy | 2026 | March | Women’s Day"
