"Reporting starts","Reporting ends","Ad name","Ad delivery",Results,"Result indicator","Cost per results","Ad set budget","Ad set budget type","Amount spent (LKR)",Impressions,Reach,Ends,"Attribution setting",Bid,"Bid type","Last significant edit","Quality ranking","Engagement rate ranking","Conversion rate ranking","Ad set name"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | January | FB | Videos | II",not_delivering,1910,actions:post_interaction_gross,3.92220419,12000,Lifetime,7491.41,48447,24752,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-11T01:17:17-0800,Average,Average,"Below average – bottom 35% of ads","Engagement | Teddy | 2026 | January | FB | Videos"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | January | FB | Videos | III",not_delivering,190,actions:post_interaction_gross,2.66510526,12000,Lifetime,506.37,2071,1744,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-11T01:17:17-0800,"Below average – bottom 35% of ads",Average,"Below average – bottom 35% of ads","Engagement | Teddy | 2026 | January | FB | Videos"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | January | IG | Videos | II",not_delivering,54,actions:post_interaction_gross,5.40148148,8625,Lifetime,291.68,1047,955,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-11T01:17:18-0800,Average,"Below average – bottom 35% of ads","Below average – bottom 20% of ads","Engagement | Teddy | 2026 | January | IG | Videos"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | January | IG | Videos | III",not_delivering,85,actions:post_interaction_gross,4.83670588,8625,Lifetime,411.12,2028,1751,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-11T01:17:18-0800,Average,"Below average – bottom 35% of ads","Below average – bottom 35% of ads","Engagement | Teddy | 2026 | January | IG | Videos"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | February | FB | IV",inactive,714,actions:post_interaction_gross,7.06218487,25000,Lifetime,5042.4,30921,15294,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-11T00:01:23-0800,Average,"Below average – bottom 35% of ads","Below average – bottom 35% of ads","Engagement | Teddy | 2026 | February | FB"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | February | FB | V",not_delivering,62,actions:post_interaction_gross,4.77516129,25000,Lifetime,296.06,1249,1088,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-11T00:01:23-0800,"Above average","Below average – bottom 35% of ads","Below average – bottom 20% of ads","Engagement | Teddy | 2026 | February | FB"
2025-09-19,2026-04-07,"EnEngagement | Teddy | 2026 | February | IG | IV",not_delivering,160,actions:post_interaction_gross,12.12775,10000,Lifetime,1940.44,8896,5803,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-11T01:17:16-0800,"Below average – bottom 35% of ads","Below average – bottom 35% of ads","Below average – bottom 35% of ads","Engagement | Teddy | 2026 | February | IG"
2025-09-19,2026-04-07,"EnEngagement | Teddy | 2026 | February | IG | V",inactive,212,actions:post_interaction_gross,9.56122642,10000,Lifetime,2026.98,8321,5835,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-11T01:17:16-0800,Average,"Below average – bottom 35% of ads","Below average – bottom 35% of ads","Engagement | Teddy | 2026 | February | IG"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | February |  Videos | FB | II",inactive,432,actions:post_interaction_gross,4.73196759,15000,Lifetime,2044.21,9678,7235,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-09T23:53:14-0700,Average,Average,"Below average – bottom 35% of ads","Engagement | Teddy | 2026 | February |  Videos | FB"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | February |  Videos | FB | III",not_delivering,1750,actions:post_interaction_gross,3.40652,15000,Lifetime,5961.41,29939,18305,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-09T23:53:14-0700,Average,Average,"Below average – bottom 20% of ads","Engagement | Teddy | 2026 | February |  Videos | FB"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | February |  Videos | IG | II",not_delivering,94,actions:post_interaction_gross,2.80117021,8625,Lifetime,263.31,897,800,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-17T19:30:46-0800,-,-,-,"Engagement | Teddy | 2026 | February |  Videos | IG"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | February |  Videos | IG | III",not_delivering,1125,actions:post_interaction_gross,3.88798222,8625,Lifetime,4373.98,24884,16950,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-17T19:30:46-0800,Average,Average,"Below average – bottom 35% of ads","Engagement | Teddy | 2026 | February |  Videos | IG"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | February |  Tamil | FB | I",not_delivering,166,actions:post_interaction_gross,8.80879518,14000,Lifetime,1462.26,5610,3397,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-09T23:32:25-0700,Average,"Below average – bottom 35% of ads","Below average – bottom 35% of ads","Engagement | Teddy | 2026 | February |  Tamil"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | February |  Tamil | FB | II",inactive,603,actions:post_interaction_gross,8.39615257,14000,Lifetime,5062.88,18681,9142,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-09T23:32:25-0700,Average,"Below average – bottom 35% of ads","Below average – bottom 35% of ads","Engagement | Teddy | 2026 | February |  Tamil"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | February |  Tamil | IG | I",not_delivering,187,actions:post_interaction_gross,7.96871658,14000,Lifetime,1490.15,4610,3310,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-09T23:32:25-0700,Average,"Below average – bottom 35% of ads","Below average – bottom 35% of ads","Engagement | Teddy | 2026 | February |  Tamil"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | February |  Tamil | IG | II",not_delivering,704,actions:post_interaction_gross,8.49957386,14000,Lifetime,5983.7,19889,7958,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-09T23:32:25-0700,Average,"Below average – bottom 35% of ads","Below average – bottom 35% of ads","Engagement | Teddy | 2026 | February |  Tamil"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | March | EID | FB",not_delivering,3108,actions:post_interaction_gross,2.52762227,10000,Lifetime,7855.85,44866,28780,2026-03-23,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,Average,Average,"Below average – bottom 20% of ads","Engagement | Teddy | 2026 | March | EID"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | March | EID |  IG",inactive,1077,actions:post_interaction_gross,1.97144847,10000,Lifetime,2123.25,12608,9971,2026-03-23,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,Average,Average,"Below average – bottom 20% of ads","Engagement | Teddy | 2026 | March | EID"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | March | Tamil | FB | I",not_delivering,210,actions:post_interaction_gross,7.31333333,6000,Lifetime,1535.8,5321,3122,2026-03-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-24T00:57:17-0700,Average,"Below average – bottom 35% of ads","Below average – bottom 35% of ads","Engagement | Teddy | 2026 | March | Tamil | FB"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | March | Tamil | IG | I",not_delivering,137,actions:post_interaction_gross,3.58854015,4000,Lifetime,491.63,1380,1119,2026-03-28,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-24T00:57:33-0700,-,-,-,"Engagement | Teddy | 2026 | March | Tamil | IG"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | March | FB | I",not_delivering,144,actions:post_interaction_gross,6.59743056,3000,Lifetime,950.03,3235,2381,2026-03-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-23T02:37:35-0700,Average,"Below average – bottom 35% of ads","Below average – bottom 20% of ads","Engagement | Teddy | 2026 | March | FB"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | March | Tamil | FB | II",not_delivering,7,actions:post_interaction_gross,14.26571429,6000,Lifetime,99.86,436,369,2026-03-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-24T00:57:17-0700,-,-,-,"Engagement | Teddy | 2026 | March | Tamil | FB"
2025-09-19,2026-04-07,"Engagement | Teddy | December | Tamil | IG | II",not_delivering,140,actions:post_engagement,4.19957143,7500,Lifetime,587.94,1152,951,2026-01-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Engagement | Teddy | December | Tamil"
2025-09-19,2026-04-07,"Engagement | Teddy | December | IG | Videos | II",not_delivering,6954,actions:post_engagement,0.42718723,6000,Lifetime,2970.66,22658,19062,2026-01-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-21T01:56:16-0800,-,-,-,"Engagement | Teddy | December | IG | Videos"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | January | Quiz | FB",inactive,338,actions:post_interaction_gross,9.18772189,8000,Lifetime,3105.45,9578,7017,2026-01-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-02T20:24:59-0800,-,-,-,"Engagement | Teddy | 2026 | January | Quiz | FB"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | January | Quiz |  IG",inactive,198,actions:post_interaction_gross,15.26040404,4000,Lifetime,3021.56,13162,9625,2026-01-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-02T20:22:22-0800,-,-,-,"Engagement | Teddy | 2026 | January | Quiz | IG"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | January |  Independance Day |  IG",inactive,618,actions:post_interaction_gross,4.98179612,8000,Lifetime,3078.75,20708,17679,2026-02-05,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-03T18:28:30-0800,-,-,-,"Engagement | Teddy | 2026 | February |  Independance Day"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | January |  Independance Day |  FB",not_delivering,747,actions:post_interaction_gross,6.33852744,8000,Lifetime,4734.88,29943,24157,2026-02-05,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-03T18:28:30-0800,-,-,-,"Engagement | Teddy | 2026 | February |  Independance Day"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | January | FB | II",inactive,2172,actions:post_engagement,2.49150092,20000,Lifetime,5411.54,23344,20095,2026-02-08,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-07T14:10:52-0800,-,-,-,"Engagement | Teddy | 2026 | January | FB"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | January | FB | III",inactive,1931,actions:post_engagement,2.77599689,20000,Lifetime,5360.45,24022,20982,2026-02-08,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-07T14:10:52-0800,-,-,-,"Engagement | Teddy | 2026 | January | FB"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | January | FB | IV",not_delivering,942,actions:post_engagement,3.94215499,20000,Lifetime,3713.51,7247,6255,2026-02-08,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-07T14:10:52-0800,-,-,-,"Engagement | Teddy | 2026 | January | FB"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | January | IG | II",not_delivering,184,actions:post_engagement,7.81619565,8000,Lifetime,1438.18,2988,2631,2026-02-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-07T14:11:54-0800,-,-,-,"Engagement | Teddy | 2026 | January | IG"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | January | IG | III",not_delivering,1,actions:post_engagement,0.76,8000,Lifetime,0.76,1,1,2026-02-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-07T14:11:54-0800,-,-,-,"Engagement | Teddy | 2026 | January | IG"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | January | IG | IV",not_delivering,758,actions:post_engagement,5.97117414,8000,Lifetime,4526.15,5270,3678,2026-02-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-07T14:11:54-0800,-,-,-,"Engagement | Teddy | 2026 | January | IG"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | January | Tamil | FB | I",not_delivering,620,actions:post_interaction_gross,6.42941935,14000,Lifetime,3986.24,15018,8792,2026-02-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-07T12:15:38-0800,-,-,-,"Engagement | Teddy | 2026 | January | Tamil"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | January | Tamil | IG | I",not_delivering,72,actions:post_interaction_gross,3.86305556,14000,Lifetime,278.14,921,837,2026-02-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-07T12:15:38-0800,-,-,-,"Engagement | Teddy | 2026 | January | Tamil"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | January | Tamil | FB | II",inactive,833,actions:post_interaction_gross,6.17409364,14000,Lifetime,5143.02,21276,12434,2026-02-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-07T12:15:38-0800,-,-,-,"Engagement | Teddy | 2026 | January | Tamil"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | January | Tamil | IG | II",not_delivering,724,actions:post_interaction_gross,6.29765193,14000,Lifetime,4559.5,19389,11986,2026-02-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-07T12:15:38-0800,-,-,-,"Engagement | Teddy | 2026 | January | Tamil"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | January | FB | Videos | I",not_delivering,1915,actions:post_interaction_gross,2.08993211,12000,Lifetime,4002.22,19572,15872,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-11T01:17:17-0800,-,-,-,"Engagement | Teddy | 2026 | January | FB | Videos"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | January | IG | Videos | I",not_delivering,2440,actions:post_interaction_gross,3.22310246,8625,Lifetime,7864.37,31283,13738,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-11T01:17:18-0800,Average,"Below average – bottom 35% of ads","Below average – bottom 35% of ads","Engagement | Teddy | 2026 | January | IG | Videos"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | February | FB | I",inactive,1187,actions:post_interaction_gross,4.22182814,25000,Lifetime,5011.31,24992,15309,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-11T00:01:23-0800,-,-,-,"Engagement | Teddy | 2026 | February | FB"
2025-09-19,2026-04-07,"EnEngagement | Teddy | 2026 | February | IG | I",inactive,229,actions:post_interaction_gross,8.74938865,10000,Lifetime,2003.61,7746,5364,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-11T01:17:16-0800,-,-,-,"Engagement | Teddy | 2026 | February | IG"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | February |  Videos | FB | I",inactive,2650,actions:post_interaction_gross,2.63924906,15000,Lifetime,6994.01,23359,16933,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-09T23:53:14-0700,-,-,-,"Engagement | Teddy | 2026 | February |  Videos | FB"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | February |  Videos | IG | I",inactive,1517,actions:post_interaction_gross,2.62851681,8625,Lifetime,3987.46,16624,12074,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-17T19:30:46-0800,-,-,-,"Engagement | Teddy | 2026 | February |  Videos | IG"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | February | FB | II",inactive,1764,actions:post_interaction_gross,5.38132086,25000,Lifetime,9492.65,28228,17408,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-11T00:01:23-0800,-,-,-,"Engagement | Teddy | 2026 | February | FB"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | February | FB | III",inactive,659,actions:post_interaction_gross,7.64553869,25000,Lifetime,5038.41,25123,15697,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-11T00:01:23-0800,Average,"Below average – bottom 35% of ads","Below average – bottom 35% of ads","Engagement | Teddy | 2026 | February | FB"
2025-09-19,2026-04-07,"EnEngagement | Teddy | 2026 | February | IG | II",inactive,207,actions:post_interaction_gross,9.71135266,10000,Lifetime,2010.25,7481,5607,2026-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-11T01:17:16-0800,-,-,-,"Engagement | Teddy | 2026 | February | IG"
2025-09-19,2026-04-07,"Engagement | Teddy | December | Tamil | FB | I",inactive,669,actions:post_engagement,3.0828849,7500,Lifetime,2062.45,12615,10518,2026-01-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Engagement | Teddy | December | Tamil"
2025-09-19,2026-04-07,"Engagement | Teddy | December | Tamil | IG | I",inactive,946,actions:post_engagement,2.75762156,7500,Lifetime,2608.71,12779,10021,2026-01-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Engagement | Teddy | December | Tamil"
2025-09-19,2026-04-07,"Engagement | Teddy | December | New Year 2026 | FB",inactive,13996,actions:post_engagement,0.22444484,10000,Lifetime,3141.33,32891,30507,2026-02-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-04T10:54:24-0800,-,-,-,"Engagement | Teddy | December | New Year 2026"
2025-09-19,2026-04-07,"Engagement | Teddy | December | New Year 2026 | IG",inactive,14492,actions:post_engagement,0.22469086,10000,Lifetime,3256.22,32836,29104,2026-02-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-04T10:54:24-0800,-,-,-,"Engagement | Teddy | December | New Year 2026"
2025-09-19,2026-04-07,"Engagement | Teddy | December | FB | III",inactive,1305,actions:post_engagement,1.78687356,20000,Lifetime,2331.87,10292,9000,2026-02-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-04T21:14:23-0800,-,-,-,"Engagement | Teddy | December | FB"
2025-09-19,2026-04-07,"Engagement | Teddy | December | IG| III",inactive,937,actions:post_engagement,3.23654216,10000,Lifetime,3032.64,8309,5889,2026-02-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-04T21:13:31-0800,-,-,-,"Engagement | Teddy | December | IG"
2025-09-19,2026-04-07,"Engagement | Teddy | November | Tamil | FB | I",inactive,935,actions:post_engagement,3.32561497,8000,Lifetime,3109.45,15756,10804,2026-01-23,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-06T02:37:16-0800,-,-,-,"Engagement | Teddy | November | Tamil | FB"
2025-09-19,2026-04-07,"Engagement | Teddy | November | Tamil | FB | II",inactive,1160,actions:post_engagement,2.64668966,8000,Lifetime,3070.16,19099,13902,2026-01-23,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-06T02:37:16-0800,-,-,-,"Engagement | Teddy | November | Tamil | FB"
2025-09-19,2026-04-07,"Engagement | Teddy | November | Tamil | IG | I",not_delivering,557,actions:post_engagement,5.35698384,6000,Lifetime,2983.84,5392,2430,2026-01-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-06T02:37:16-0800,-,-,-,"Engagement | Teddy | November | Tamil | IG"
2025-09-19,2026-04-07,"Engagement | Teddy | November | Tamil | IG | II",inactive,403,actions:post_engagement,7.48079404,6000,Lifetime,3014.76,8610,5468,2026-01-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-06T02:37:16-0800,-,-,-,"Engagement | Teddy | November | Tamil | IG"
2025-09-19,2026-04-07,"Engagement | Teddy | November | FB | Videos | I",inactive,12138,actions:post_engagement,0.25126298,12000,Lifetime,3049.83,28379,26844,2026-02-05,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-02T22:13:08-0800,-,-,-,"Engagement | Teddy | November | FB | Videos"
2025-09-19,2026-04-07,"Engagement | Teddy | November | FB | Videos | II",inactive,11515,actions:post_engagement,0.26757099,12000,Lifetime,3081.08,25571,20790,2026-02-05,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-02T22:13:08-0800,-,-,-,"Engagement | Teddy | November | FB | Videos"
2025-09-19,2026-04-07,"Engagement | Teddy | November | IG | Videos | II",inactive,9710,actions:post_engagement,0.31481153,8625,Lifetime,3056.82,24804,19000,2026-01-22,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-19T22:28:57-0800,-,-,-,"Engagement | Teddy | November | IG | Videos"
2025-09-19,2026-04-07,"Engagement | Teddy | November | IG | Videos | I",inactive,12639,actions:post_engagement,0.2399636,8625,Lifetime,3032.9,30663,27747,2026-01-22,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-19T22:28:57-0800,-,-,-,"Engagement | Teddy | November | IG | Videos"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | January | Thai Pongal | FB",inactive,2225,actions:post_engagement,1.40919551,6000,Lifetime,3135.46,18270,15360,2026-01-16,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-15T00:32:19-0800,-,-,-,"Engagement | Teddy | 2026 | January | Thai Pongal"
2025-09-19,2026-04-07,"Engagement | Teddy | 2026 | January | Thai Pongal | IG",not_delivering,1996,actions:post_engagement,1.38998497,6000,Lifetime,2774.41,14299,11288,2026-01-16,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-15T00:32:19-0800,-,-,-,"Engagement | Teddy | 2026 | January | Thai Pongal"
2025-09-19,2026-04-07,"Engagement | Teddy | November | FB | V",inactive,677,actions:post_engagement,4.5076514,20000,Lifetime,3051.68,8127,7042,2026-01-23,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-05T22:53:20-0800,-,-,-,"Engagement | Teddy | November | FB"
2025-09-19,2026-04-07,"Engagement | Teddy | November | IG | Videos | III",not_delivering,6108,actions:post_engagement,0.41507531,8625,Lifetime,2535.28,16359,14204,2026-01-22,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-19T22:28:57-0800,-,-,-,"Engagement | Teddy | November | IG | Videos"
2025-09-19,2026-04-07,"Engagement | Teddy | November | FB | Videos | III",inactive,6766,actions:post_engagement,0.45925067,12000,Lifetime,3107.29,20882,18086,2026-02-05,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-02-02T22:13:08-0800,-,-,-,"Engagement | Teddy | November | FB | Videos"
2025-09-19,2026-04-07,"Engagement | Teddy | December | FB | Videos | I",not_delivering,5588,actions:post_engagement,0.55651575,7000,Lifetime,3109.81,20860,16608,2026-02-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-21T01:56:16-0800,-,-,-,"Engagement | Teddy | December | FB | Videos"
2025-09-19,2026-04-07,"Engagement | Teddy | December | IG | Videos | I",inactive,5273,actions:post_engagement,0.56989001,6000,Lifetime,3005.03,23352,18411,2026-01-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-21T01:56:16-0800,-,-,-,"Engagement | Teddy | December | IG | Videos"
